ID,Group ID,Status,Created,Last Updated,Check In,Check Out,Room,,Nights,Guest,Booking,,Fees,Total,Paid,Owing,,,Booking Source
B1LKE,BG17V,Checked Out,11/5/2020 12:00,16/06/2021 10:02,11/5/2020 15:00,25/05/2020 10:30,Rm 4,,14 Nights,128,420,,0,420,0,420,,,DCC
B1LK2,BG17W,Checked In,29/04/2020 12:00,16/06/2021 10:02,29/04/2020 15:00,25/05/2020 10:30,Rm 5,,26 Nights,129,780,,0,780,0,780,,,Leaving Care Services
B1LJZ,-,Checked Out,27/04/2020 12:00,16/06/2021 10:02,27/04/2020 15:00,11/5/2020 10:30,Rm 3,,14 Nights,130,840,,0,840,840,0,,,AH DCC
B1LK0,-,Checked Out,27/04/2020 12:00,16/06/2021 10:02,27/04/2020 15:00,11/5/2020 10:30,Rm 4,,14 Nights,131,420,,0,420,0,420,,,DCC
B1LK1,-,Checked Out,27/04/2020 12:00,16/06/2021 10:02,27/04/2020 15:00,29/04/2020 10:30,Rm 6,,2 Nights,132,60,,0,60,0,60,,,DCC
B1LJR,-,Checked Out,20/04/2020 12:00,16/06/2021 10:02,20/04/2020 15:00,1/5/2020 10:30,Rm 2,,11 Nights,133,550,,0,550,0,550,,,SCS
B1LJK,-,Checked Out,13/04/2020 12:00,16/06/2021 10:02,13/04/2020 15:00,27/04/2020 10:30,Rm 3,,14 Nights,134,840,,0,840,840,0,,,AH DCC
B1LJM,-,Checked Out,13/04/2020 12:00,16/06/2021 10:02,13/04/2020 15:00,27/04/2020 10:30,Rm 6,,14 Nights,135,420,,0,420,0,420,,,DCC
B1LJN,-,Checked Out,13/04/2020 12:00,16/06/2021 10:02,13/04/2020 15:00,29/04/2020 10:30,Rm 5,,16 Nights,136,480,,0,480,0,480,,,DCC
B1LJD,-,Checked Out,6/4/2020 12:00,16/06/2021 10:02,6/4/2020 15:00,20/04/2020 10:30,Rm 2,,14 Nights,137,700,,0,700,0,700,,,SCS
B1LJ7,-,Checked Out,1/4/2020 12:00,16/06/2021 10:02,1/4/2020 15:00,13/04/2020 10:30,Rm 3,,12 Nights,138,720,,0,720,720,0,,,AH DCC
B1LIZ,-,Checked Out,30/03/2020 12:00,16/06/2021 10:02,30/03/2020 15:00,13/04/2020 10:30,Rm 6,,14 Nights,139,420,,0,420,0,420,,,DCC
B1LJ0,-,Checked Out,30/03/2020 12:00,16/06/2021 10:02,30/03/2020 15:00,13/04/2020 10:30,Rm 5,,14 Nights,140,420,,0,420,0,420,,,DCC
B1LIY,-,Checked Out,23/03/2020 12:00,16/06/2021 10:02,23/03/2020 15:00,6/4/2020 10:30,Rm 2,,14 Nights,141,700,,0,700,0,700,,,SCS
B1LIR,-,Checked Out,19/03/2020 12:00,16/06/2021 10:02,19/03/2020 15:00,23/03/2020 10:30,Kitchen 8,,4 Nights,142,160,,0,160,0,160,,,VA
B1LIP,-,Checked Out,17/03/2020 12:00,16/06/2021 10:02,17/03/2020 15:00,30/03/2020 10:30,Rm 6,,13 Nights,143,390,,0,390,0,390,,,DCC
B1LIQ,-,Checked Out,17/03/2020 12:00,16/06/2021 10:02,17/03/2020 15:00,30/03/2020 10:30,Rm 5,,13 Nights,144,390,,0,390,0,390,,,DCC
B1LIN,-,Checked Out,16/03/2020 12:00,16/06/2021 10:02,16/03/2020 15:00,1/4/2020 10:30,Rm 3,,16 Nights,145,960,,0,960,960,0,,,AH DCC
B1LIC,-,Checked Out,9/3/2020 12:00,16/06/2021 10:02,9/3/2020 15:00,23/03/2020 10:30,Rm 2,,14 Nights,146,700,,0,700,0,700,,,SCS
B1LI5,-,Checked Out,2/3/2020 12:00,16/06/2021 10:02,2/3/2020 15:00,16/03/2020 10:30,Rm 3,,14 Nights,147,840,,0,840,840,0,,,AH DCC
B1LHO,-,Checked Out,22/02/2020 12:00,16/06/2021 10:02,22/02/2020 15:00,9/3/2020 10:30,Rm 2,,16 Nights,148,800,,0,800,0,800,,,SCS
B1LHN,-,Checked Out,21/02/2020 12:00,16/06/2021 10:02,21/02/2020 15:00,3/3/2020 10:30,Rm 6,,11 Nights,149,550,,0,550,0,550,,,AH DCC
B1LHM,-,Checked Out,17/02/2020 12:00,16/06/2021 10:02,17/02/2020 15:00,2/3/2020 10:30,Rm 3,,14 Nights,150,840,,0,840,840,0,,,AH DCC
B1LHC,BG16K,Checked Out,10/2/2020 12:00,16/06/2021 10:02,10/2/2020 15:00,12/2/2020 10:30,Rm 4,,2 Nights,151,80,,0,80,0,80,,,DCC
B1LHB,BG16K,Checked Out,10/2/2020 12:00,16/06/2021 10:02,10/2/2020 15:00,12/2/2020 10:30,Rm 2,,2 Nights,152,80,,0,80,0,80,,,DCC
B1LH0,-,Checked Out,3/2/2020 12:00,16/06/2021 10:02,3/2/2020 15:00,17/02/2020 10:30,Rm 3,,14 Nights,153,840,,0,840,840,0,,,AH DCC
B1LH3,BG16K,Checked Out,3/2/2020 12:00,16/06/2021 10:02,3/2/2020 15:00,10/2/2020 10:30,Rm 2,,7 Nights,154,280,,0,280,0,280,,,DCC
B1LH4,BG16K,Checked Out,3/2/2020 12:00,16/06/2021 10:02,3/2/2020 15:00,10/2/2020 10:30,Rm 4,,7 Nights,155,280,,0,280,0,280,,,DCC
B1LGF,-,Checked Out,20/01/2020 12:00,16/06/2021 10:02,20/01/2020 15:00,3/2/2020 10:30,Rm 3,,14 Nights,156,840,,0,840,840,0,,,AH DCC
B1LFY,-,Checked Out,10/1/2020 12:00,16/06/2021 10:02,10/1/2020 15:00,17/01/2020 10:30,Rm 4,,7 Nights,157,280,,0,280,0,280,,,DCC
B1LFZ,-,Checked Out,10/1/2020 12:00,16/06/2021 10:02,10/1/2020 15:00,29/01/2020 10:30,Rm 2,,19 Nights,158,950,,0,950,950,0,,,DCC
B1LFX,-,Checked Out,8/1/2020 12:00,16/06/2021 10:02,8/1/2020 15:00,30/01/2020 10:30,Kitchen 8,,22 Nights,159,880,,0,880,880,0,,,DCC
B1LFT,-,Checked Out,6/1/2020 12:00,16/06/2021 10:02,6/1/2020 15:00,20/01/2020 10:30,Rm 3,,14 Nights,160,840,,0,840,840,0,,,AH DCC
B1LFA,-,Checked Out,23/12/2019 12:00,16/06/2021 10:15,23/12/2019 15:00,6/1/2020 10:30,Rm 3,,14 Nights,161,840,,0,840,840,0,,,AH DCC
B1MHU,-,Checked Out,13/12/2019 12:00,16/06/2021 10:02,13/12/2019 15:00,18/12/2019 10:30,Rm 2,,5 Nights,162,300,,0,300,0,300,,,DCC
B1MHM,-,Checked Out,9/12/2019 12:00,16/06/2021 10:02,9/12/2019 15:00,23/12/2019 10:30,Rm 3,,14 Nights,163,840,,0,840,840,0,,,AH DCC
B1MHN,-,Checked Out,9/12/2019 12:00,16/06/2021 10:02,9/12/2019 15:00,11/12/2019 10:30,Rm 5,,2 Nights,164,60,,0,60,60,0,,,DCC
B1MH8,BG17T,Checked Out,2/12/2019 12:00,16/06/2021 10:02,2/12/2019 15:00,10/12/2019 10:30,Rm 2,,8 Nights,165,320,,0,320,320,0,,,DCC
B1MH9,BG17T,Checked Out,2/12/2019 12:00,16/06/2021 10:02,2/12/2019 15:00,10/12/2019 10:30,Rm 4,,8 Nights,166,400,,0,400,400,0,,,DCC
B1MH5,-,Checked Out,28/11/2019 12:00,16/06/2021 10:02,28/11/2019 15:00,12/12/2019 10:30,Rm 6,,14 Nights,167,560,,0,560,560,0,,,DCC
B1MGY,-,Checked Out,25/11/2019 12:00,16/06/2021 10:02,25/11/2019 15:00,9/12/2019 10:30,Rm 3,,14 Nights,168,840,,0,840,840,0,,,AH DCC
B1MGU,-,Checked Out,19/11/2019 12:00,16/06/2021 10:02,19/11/2019 15:00,20/11/2019 10:30,Rm 1,,1 Night,169,30,,0,30,0,30,,,SRSS
B1MGM,BG17T,Checked Out,18/11/2019 12:00,16/06/2021 10:02,18/11/2019 15:00,2/12/2019 10:30,Rm 2,,14 Nights,170,560,,0,560,560,0,,,DCC
B1MGN,BG17T,Checked Out,18/11/2019 12:00,16/06/2021 10:02,18/11/2019 15:00,2/12/2019 10:30,Rm 4,,14 Nights,171,700,,0,700,700,0,,,DCC
B1MGB,-,Checked Out,11/11/2019 12:00,16/06/2021 10:02,11/11/2019 15:00,25/11/2019 10:30,Rm 3,,14 Nights,172,840,,0,840,840,0,,,AH DCC
B1MGC,-,Checked Out,11/11/2019 12:00,16/06/2021 10:02,11/11/2019 15:00,3/12/2019 10:30,Kitchen 8,,22 Nights,173,1100,,0,1100,1100,0,,,DCC
B1MG7,BG17T,Checked Out,5/11/2019 12:00,16/06/2021 10:02,5/11/2019 15:00,18/11/2019 10:30,Rm 2,,13 Nights,174,520,,0,520,520,0,,,DCC
B1MG8,BG17T,Checked Out,5/11/2019 12:00,16/06/2021 10:02,5/11/2019 15:00,18/11/2019 10:30,Rm 4,,13 Nights,175,650,,0,650,650,0,,,DCC
B1MFN,-,Checked Out,28/10/2019 12:00,16/06/2021 10:02,28/10/2019 15:00,11/11/2019 10:30,Rm 3,,14 Nights,176,840,,0,840,840,0,,,AH DCC
B1MFS,-,Checked Out,28/10/2019 12:00,16/06/2021 10:02,28/10/2019 15:00,6/11/2019 10:30,Rm 1,,9 Nights,177,540,,0,540,540,0,,,DCC
B1MFK,-,Checked Out,23/10/2019 12:00,16/06/2021 10:02,23/10/2019 15:00,11/11/2019 10:30,Kitchen 8,,19 Nights,178,950,,0,950,950,0,,,DCC
B1MFF,-,Checked Out,21/10/2019 12:00,16/06/2021 10:02,21/10/2019 15:00,25/10/2019 10:30,Rm 5,,4 Nights,179,120,,0,120,120,0,,,DCC
B1MF5,-,Checked Out,14/10/2019 12:00,16/06/2021 10:02,14/10/2019 15:00,28/10/2019 10:30,Rm 3,,14 Nights,180,840,,0,840,0,840,,,AH DCC
B1MF8,-,Checked Out,14/10/2019 12:00,16/06/2021 10:02,14/10/2019 15:00,28/10/2019 10:30,Rm 1,,14 Nights,181,840,,0,840,840,0,,,DCC
B1MEX,-,Checked Out,4/10/2019 12:00,16/06/2021 10:02,4/10/2019 15:00,21/10/2019 10:30,Rm 5,,17 Nights,182,510,,0,510,510,0,,,DCC
B1MEV,BG17P,Checked Out,1/10/2019 12:00,16/06/2021 10:02,1/10/2019 15:00,3/10/2019 10:30,Rm 5,,2 Nights,183,60,,0,60,0,60,,,VA
B1MEW,BG17P,Checked Out,1/10/2019 12:00,16/06/2021 10:02,1/10/2019 15:00,3/10/2019 10:30,Rm 6,,2 Nights,184,80,,0,80,0,80,,,VA
B1MEK,-,Checked Out,30/09/2019 12:00,16/06/2021 10:02,30/09/2019 15:00,14/10/2019 10:30,Rm 3,,14 Nights,185,840,,0,840,840,0,,,AH DCC
B1MEU,-,Checked Out,30/09/2019 12:00,16/06/2021 10:02,30/09/2019 15:00,14/10/2019 10:30,Rm 1,,14 Nights,186,840,,0,840,840,0,,,DCC
B1MEE,-,Checked Out,20/09/2019 12:00,16/06/2021 10:02,20/09/2019 15:00,30/09/2019 10:30,Rm 1,,10 Nights,187,600,,0,600,600,0,,,DCC
B1MED,-,Checked Out,19/09/2019 12:00,16/06/2021 10:02,19/09/2019 15:00,1/10/2019 10:30,Rm 5,,12 Nights,188,360,,0,360,360,0,,,EBC
B1ME9,-,Checked Out,16/09/2019 12:00,16/06/2021 10:02,16/09/2019 15:00,30/09/2019 10:30,Rm 3,,14 Nights,189,840,,0,840,840,0,,,AH DCC
B1MDU,-,Checked Out,2/9/2019 12:00,16/06/2021 10:02,2/9/2019 15:00,16/09/2019 10:30,Rm 3,,14 Nights,190,840,,0,840,840,0,,,AH DCC
B1MDD,-,Checked Out,19/08/2019 12:00,16/06/2021 10:02,19/08/2019 15:00,2/9/2019 10:30,Rm 3,,14 Nights,191,840,,0,840,840,0,,,AH DCC
B1MDH,-,Checked Out,19/08/2019 12:00,16/06/2021 10:02,19/08/2019 15:00,30/08/2019 10:30,Rm 1,,11 Nights,192,550,,0,550,550,0,,,DCC
B1MD6,-,Checked Out,12/8/2019 12:00,16/06/2021 10:02,12/8/2019 15:00,31/08/2019 10:30,Rm 5,,19 Nights,193,760,,0,760,760,0,,,AH DCC
B1MCV,-,Checked Out,5/8/2019 12:00,16/06/2021 10:02,5/8/2019 15:00,19/08/2019 10:30,Rm 3,,14 Nights,194,840,,0,840,840,0,,,AH DCC
B1MCZ,-,Checked Out,5/8/2019 12:00,16/06/2021 10:02,5/8/2019 15:00,27/08/2019 10:30,Rm 6,,22 Nights,195,880,,0,880,880,0,,,DCC
B1MD0,-,Checked Out,5/8/2019 12:00,16/06/2021 10:02,5/8/2019 15:00,19/08/2019 10:30,Rm 1,,14 Nights,196,700,,0,700,700,0,,,DCC
B1MC9,-,Checked Out,22/07/2019 12:00,16/06/2021 10:02,22/07/2019 15:00,5/8/2019 10:30,Rm 3,,14 Nights,197,840,,0,840,840,0,,,AH DCC
B1MCA,-,Checked Out,22/07/2019 12:00,16/06/2021 10:02,22/07/2019 15:00,12/8/2019 10:30,Rm 5,,21 Nights,198,840,,0,840,840,0,,,AH DCC
B1MCF,-,Checked Out,22/07/2019 12:00,16/06/2021 10:02,22/07/2019 15:00,5/8/2019 10:30,Rm 6,,14 Nights,199,560,,0,560,560,0,,,DCC
B1MCG,-,Checked Out,22/07/2019 12:00,16/06/2021 10:02,22/07/2019 15:00,5/8/2019 10:30,Rm 1,,14 Nights,200,700,,0,700,700,0,,,DCC
B1MBR,-,Checked Out,8/7/2019 12:00,16/06/2021 10:02,8/7/2019 15:00,22/07/2019 10:30,Rm 3,,14 Nights,201,840,,0,840,840,0,,,AH DCC
B1MBS,-,Checked Out,8/7/2019 12:00,16/06/2021 10:02,8/7/2019 15:00,22/07/2019 10:30,Rm 5,,14 Nights,202,560,,0,560,560,0,,,AH DCC
B1MBW,-,Checked Out,8/7/2019 12:00,16/06/2021 10:02,8/7/2019 15:00,12/7/2019 10:30,Kitchen 8,,4 Nights,203,200,,0,200,0,200,,,VA
B1MBL,-,Checked Out,4/7/2019 12:00,16/06/2021 10:02,4/7/2019 15:00,19/07/2019 10:30,Rm 1,,15 Nights,204,900,,0,900,900,0,,,DCC
B1MB7,-,Checked Out,24/06/2019 12:00,16/06/2021 10:02,24/06/2019 15:00,8/7/2019 10:30,Rm 3,,14 Nights,205,840,,0,840,840,0,,,AH DCC
B1MBD,-,Checked Out,24/06/2019 12:00,16/06/2021 10:02,24/06/2019 15:00,8/7/2019 10:30,Kitchen 8,,14 Nights,206,700,,0,700,0,700,,,VA
B1MB4,-,Checked Out,21/06/2019 12:00,16/06/2021 10:02,21/06/2019 15:00,8/7/2019 10:30,Rm 5,,17 Nights,207,680,,0,680,680,0,,,AH DCC
B1MAO,-,Checked Out,10/6/2019 12:00,16/06/2021 10:02,10/6/2019 15:00,24/06/2019 10:30,Rm 3,,14 Nights,208,840,,0,840,840,0,,,AH DCC
B1MAT,BG17L,Checked Out,10/6/2019 12:00,16/06/2021 10:02,10/6/2019 15:00,20/06/2019 10:30,Rm 6,,10 Nights,209,400,,0,400,400,0,,,DCC
B1MAU,BG17L,Checked Out,10/6/2019 12:00,16/06/2021 10:02,10/6/2019 15:00,20/06/2019 10:30,Kitchen 8,,10 Nights,210,400,,0,400,400,0,,,DCC
B1MAV,-,Checked Out,10/6/2019 12:00,16/06/2021 10:02,10/6/2019 15:00,21/06/2019 10:30,Rm 5,,11 Nights,211,440,,0,440,440,0,,,DCC
B1MAL,-,Checked Out,3/6/2019 12:00,16/06/2021 10:02,3/6/2019 15:00,19/06/2019 10:30,Rm 1,,16 Nights,212,960,,0,960,960,0,,,DCC
B1MAC,BG17L,Checked Out,28/05/2019 12:00,16/06/2021 10:02,28/05/2019 15:00,10/6/2019 10:30,Rm 6,,13 Nights,213,520,,0,520,520,0,,,DCC
B1MAD,BG17L,Checked Out,28/05/2019 12:00,16/06/2021 10:02,28/05/2019 15:00,10/6/2019 10:30,Kitchen 8,,13 Nights,214,520,,0,520,520,0,,,DCC
B1MAE,-,Checked Out,28/05/2019 12:00,16/06/2021 10:02,28/05/2019 15:00,10/6/2019 10:30,Rm 5,,13 Nights,215,520,,0,520,520,0,,,DCC
B1MA6,-,Checked Out,27/05/2019 12:00,16/06/2021 10:02,27/05/2019 15:00,10/6/2019 10:30,Rm 3,,14 Nights,216,840,,0,840,840,0,,,AH DCC
B1MA3,-,Checked Out,20/05/2019 12:00,16/06/2021 10:02,20/05/2019 15:00,3/6/2019 10:30,Rm 1,,14 Nights,217,840,,0,840,0,840,,,DCC
B1M9S,-,Checked Out,13/05/2019 12:00,16/06/2021 10:02,13/05/2019 15:00,27/05/2019 10:30,Rm 3,,14 Nights,218,840,,0,840,840,0,,,AH DCC
B1M9M,-,Checked Out,6/5/2019 12:00,16/06/2021 10:02,6/5/2019 15:00,22/05/2019 10:30,Kitchen 8,,16 Nights,219,800,,0,800,0,800,,,DCC
B1M9N,-,Checked Out,6/5/2019 12:00,16/06/2021 10:02,6/5/2019 15:00,21/05/2019 10:30,Rm 5,,15 Nights,220,750,,0,750,750,0,,,DCC
B1M97,-,Checked Out,29/04/2019 12:00,16/06/2021 10:02,29/04/2019 15:00,13/05/2019 10:30,Rm 3,,14 Nights,221,840,,0,840,840,0,,,AH DCC
B1M9B,-,Checked Out,29/04/2019 12:00,16/06/2021 10:02,29/04/2019 15:00,13/05/2019 10:30,Rm 1,,14 Nights,222,700,,0,700,700,0,,,DCC
B1M9C,-,Checked Out,29/04/2019 12:00,16/06/2021 10:02,29/04/2019 15:00,16/05/2019 10:30,Rm 1,,17 Nights,223,850,,0,850,850,0,,,AH DCC
B1M94,-,Checked Out,24/04/2019 12:00,16/06/2021 10:02,24/04/2019 15:00,6/5/2019 10:30,Rm 5,,12 Nights,224,600,,0,600,600,0,,,DCC
B1M93,-,Checked Out,23/04/2019 12:00,16/06/2021 10:02,23/04/2019 15:00,6/5/2019 10:30,Kitchen 8,,13 Nights,225,650,,0,650,650,0,,,DCC
B1M8V,-,Checked Out,18/04/2019 12:00,16/06/2021 10:02,18/04/2019 15:00,29/04/2019 10:30,Rm 1,,11 Nights,226,550,,0,550,550,0,,,DCC
B1M8O,-,Checked Out,15/04/2019 12:00,16/06/2021 10:02,15/04/2019 15:00,29/04/2019 10:30,Rm 3,,14 Nights,227,840,,0,840,840,0,,,AH DCC
B1M8S,-,Checked Out,15/04/2019 12:00,16/06/2021 10:02,15/04/2019 15:00,29/04/2019 10:30,Rm 1,,14 Nights,228,700,,0,700,700,0,,,AH DCC
B1M7Y,-,Checked Out,1/4/2019 12:00,16/06/2021 10:02,1/4/2019 15:00,18/04/2019 10:30,Kitchen 8,,17 Nights,229,680,,0,680,680,0,,,DCC
B1M84,-,Checked Out,1/4/2019 12:00,16/06/2021 10:02,1/4/2019 15:00,15/04/2019 10:30,Rm 3,,14 Nights,230,840,,0,840,840,0,,,AH DCC
B1M88,-,Checked Out,1/4/2019 12:00,16/06/2021 10:02,1/4/2019 15:00,15/04/2019 10:30,Rm 1,,14 Nights,231,700,,0,700,700,0,,,AH DCC
B1M7X,-,Checked Out,28/03/2019 12:00,16/06/2021 10:02,28/03/2019 15:00,1/4/2019 10:30,Kitchen 8,,4 Nights,232,200,,0,200,0,200,,,VA
B1M7P,-,Checked Out,25/03/2019 12:00,16/06/2021 10:02,25/03/2019 15:00,1/4/2019 10:30,Rm 1,,7 Nights,233,350,,0,350,350,0,,,AH DCC
B1M7Q,-,Checked Out,25/03/2019 12:00,16/06/2021 10:02,25/03/2019 15:00,1/4/2019 10:30,Rm 3,,7 Nights,234,420,,0,420,420,0,,,AH DCC
B1M7V,-,Checked Out,25/03/2019 12:00,16/06/2021 10:02,25/03/2019 15:00,1/4/2019 10:30,Rm 6,,7 Nights,235,280,,0,280,280,0,,,DCC
B1M7W,-,Checked Out,25/03/2019 12:00,16/06/2021 10:02,25/03/2019 15:00,1/4/2019 10:30,Rm 0,,7 Nights,236,280,,0,280,280,0,,,AH DCC
B1M7I,-,Checked Out,18/03/2019 12:00,16/06/2021 10:02,18/03/2019 15:00,25/03/2019 10:30,Rm 6,,7 Nights,237,280,,0,280,280,0,,,DCC
B1M7M,-,Checked Out,18/03/2019 12:00,16/06/2021 10:02,18/03/2019 15:00,25/03/2019 10:30,Rm 0,,7 Nights,238,280,,0,280,280,0,,,AH DCC
B1M75,-,Checked Out,11/3/2019 12:00,16/06/2021 10:04,11/3/2019 15:00,28/03/2019 10:30,Kitchen 8,,17 Nights,239,680,,0,680,680,0,,,DCC
B1M76,-,Checked Out,11/3/2019 12:00,16/06/2021 10:02,11/3/2019 15:00,25/03/2019 10:30,Rm 1,,14 Nights,240,700,,0,700,700,0,,,AH DCC
B1M77,-,Checked Out,11/3/2019 12:00,16/06/2021 10:02,11/3/2019 15:00,25/03/2019 10:30,Rm 3,,14 Nights,241,840,,0,840,840,0,,,AH DCC
B1M7C,-,Checked Out,11/3/2019 12:00,16/06/2021 10:02,11/3/2019 15:00,18/03/2019 10:30,Rm 6,,7 Nights,242,280,,0,280,280,0,,,DCC
B1M7E,-,Checked Out,11/3/2019 12:00,16/06/2021 10:02,11/3/2019 15:00,18/03/2019 10:30,Rm 0,,7 Nights,243,280,,0,280,280,0,,,AH DCC
B1LVM,-,Checked Out,25/02/2019 12:00,16/06/2021 10:04,25/02/2019 15:00,11/3/2019 10:30,Rm 1,,14 Nights,244,700,,0,700,700,0,,,AH DCC
B1M6R,-,Checked Out,25/02/2019 12:00,16/06/2021 10:04,25/02/2019 15:00,11/3/2019 10:30,Rm 3,,14 Nights,245,840,,0,840,840,0,,,AH DCC
B1M6S,BG178,Checked Out,25/02/2019 12:00,16/06/2021 10:04,25/02/2019 15:00,11/3/2019 10:30,Rm 6,,14 Nights,246,560,,0,560,560,0,,,DCC
B1M6T,BG178,Checked Out,25/02/2019 12:00,16/06/2021 10:04,25/02/2019 15:00,11/3/2019 10:30,Kitchen 8,,14 Nights,247,560,,0,560,560,0,,,DCC
B1LVK,-,Checked Out,22/02/2019 12:00,16/06/2021 10:04,22/02/2019 15:00,11/3/2019 10:30,Kitchen 8,,17 Nights,248,680,,0,680,680,0,,,DCC
B1LV5,BG16V,Checked Out,11/2/2019 12:00,16/06/2021 10:04,11/2/2019 15:00,22/02/2019 10:30,Rm 5,,11 Nights,249,440,,0,440,440,0,,,AH DCC
B1LV6,BG16V,Checked Out,11/2/2019 12:00,16/06/2021 10:04,11/2/2019 15:00,22/02/2019 10:30,Rm 0,,11 Nights,250,440,,0,440,440,0,,,AH DCC
B1LV7,-,Checked Out,11/2/2019 12:00,16/06/2021 10:04,11/2/2019 15:00,25/02/2019 10:30,Rm 1,,14 Nights,251,700,,0,700,700,0,,,AH DCC
B1LV8,-,Checked Out,11/2/2019 12:00,16/06/2021 10:04,11/2/2019 15:00,25/02/2019 10:30,Rm 3,,14 Nights,252,840,,0,840,840,0,,,AH DCC
B1LV9,BG178,Checked Out,11/2/2019 12:00,16/06/2021 10:04,11/2/2019 15:00,25/02/2019 10:30,Rm 6,,14 Nights,253,560,,0,560,560,0,,,DCC
B1LVA,BG178,Checked Out,11/2/2019 12:00,16/06/2021 10:04,11/2/2019 15:00,25/02/2019 10:30,Kitchen 8,,14 Nights,254,560,,0,560,560,0,,,DCC
B1LUQ,BG16V,Checked Out,28/01/2019 12:00,16/06/2021 10:04,28/01/2019 15:00,11/2/2019 10:30,Rm 5,,14 Nights,255,560,,0,560,560,0,,,AH DCC
B1LUR,BG16V,Checked Out,28/01/2019 12:00,16/06/2021 10:04,28/01/2019 15:00,11/2/2019 10:30,Rm 0,,14 Nights,256,560,,0,560,560,0,,,AH DCC
B1LUS,-,Checked Out,28/01/2019 12:00,16/06/2021 10:04,28/01/2019 15:00,11/2/2019 10:30,Rm 1,,14 Nights,257,700,,0,700,700,0,,,AH DCC
B1LUT,-,Checked Out,28/01/2019 12:00,16/06/2021 10:04,28/01/2019 15:00,11/2/2019 10:30,Rm 3,,14 Nights,258,840,,0,840,840,0,,,AH DCC
B1LUU,BG178,Checked Out,28/01/2019 12:00,16/06/2021 10:04,28/01/2019 15:00,11/2/2019 10:30,Rm 6,,14 Nights,259,560,,0,560,560,0,,,DCC
B1LUV,BG178,Checked Out,28/01/2019 12:00,16/06/2021 10:04,28/01/2019 15:00,11/2/2019 10:30,Kitchen 8,,14 Nights,260,560,,0,560,560,0,,,DCC
B1LUG,BG178,Checked Out,17/01/2019 12:00,16/06/2021 10:04,17/01/2019 15:00,28/01/2019 10:30,Rm 6,,11 Nights,261,440,,0,440,440,0,,,DCC
B1LUH,BG178,Checked Out,17/01/2019 12:00,16/06/2021 10:04,17/01/2019 15:00,28/01/2019 10:30,Kitchen 8,,11 Nights,262,440,,0,440,440,0,,,DCC
B1LU7,-,Checked Out,14/01/2019 12:00,16/06/2021 10:04,14/01/2019 15:00,28/01/2019 10:30,Rm 1,,14 Nights,263,700,,0,700,700,0,,,AH DCC
B1LU8,-,Checked Out,14/01/2019 12:00,16/06/2021 10:04,14/01/2019 15:00,28/01/2019 10:30,Rm 3,,14 Nights,264,840,,0,840,840,0,,,AH DCC
B1LU9,BG16V,Checked Out,14/01/2019 12:00,16/06/2021 10:04,14/01/2019 15:00,28/01/2019 10:30,Rm 5,,14 Nights,265,560,,0,560,560,0,,,AH DCC
B1LUA,BG16V,Checked Out,14/01/2019 12:00,16/06/2021 10:04,14/01/2019 15:00,28/01/2019 10:30,Rm 0,,14 Nights,266,560,,0,560,560,0,,,AH DCC
B1LUB,BG173,Checked Out,14/01/2019 12:00,16/06/2021 10:04,14/01/2019 15:00,25/01/2019 10:30,Rm 3,,11 Nights,267,550,,0,550,550,0,,,AH DCC
B1LUC,BG173,Checked Out,14/01/2019 12:00,16/06/2021 10:04,14/01/2019 15:00,25/01/2019 10:30,Rm 4,,11 Nights,268,550,,0,550,550,0,,,AH DCC
B1LU1,BG173,Checked Out,7/1/2019 12:00,16/06/2021 10:04,7/1/2019 15:00,14/01/2019 10:30,Rm 3,,7 Nights,269,350,,0,350,0,350,,,AH DCC
B1LU2,BG173,Checked Out,7/1/2019 12:00,16/06/2021 10:04,7/1/2019 15:00,14/01/2019 10:30,Rm 4,,7 Nights,270,350,,0,350,0,350,,,AH DCC
B1LTP,BG16V,Checked Out,31/12/2018 12:00,16/06/2021 10:04,31/12/2018 15:00,14/01/2019 10:30,Rm 5,,14 Nights,271,560,,0,560,560,0,,,AH DCC
B1LTQ,BG16V,Checked Out,31/12/2018 12:00,16/06/2021 10:04,31/12/2018 15:00,14/01/2019 10:30,Rm 0,,14 Nights,272,560,,0,560,560,0,,,AH DCC
B1LTR,-,Checked Out,31/12/2018 12:00,16/06/2021 10:04,31/12/2018 15:00,14/01/2019 10:30,Rm 1,,14 Nights,273,700,,0,700,700,0,,,AH DCC
B1LTS,-,Checked Out,31/12/2018 12:00,16/06/2021 10:04,31/12/2018 15:00,14/01/2019 10:30,Rm 3,,14 Nights,274,840,,0,840,840,0,,,AH DCC
B1LTT,BG173,Checked Out,31/12/2018 12:00,16/06/2021 10:04,31/12/2018 15:00,7/1/2019 10:30,Rm 3,,7 Nights,275,350,,0,350,350,0,,,AH DCC
B1LTU,BG173,Checked Out,31/12/2018 12:00,16/06/2021 10:04,31/12/2018 15:00,7/1/2019 10:30,Rm 4,,7 Nights,276,350,,0,350,350,0,,,AH DCC
B1LTM,-,Checked Out,24/12/2018 12:00,16/06/2021 10:04,24/12/2018 15:00,16/01/2019 10:30,Rm 6,,23 Nights,277,920,,0,920,920,0,,,DCC
B1LTN,BG173,Checked Out,24/12/2018 12:00,16/06/2021 10:04,24/12/2018 15:00,31/12/2018 10:30,Rm 3,,7 Nights,278,350,,0,350,350,0,,,AH DCC
